STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DSND,DT32,DX32,PRCP,SNOW,TMAX,TMIN
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1993-07,0,0,0,5.47,0,82.6,60.5
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1993-08,0,0,0,3.78,0,81.9,58.6
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1993-09,0,2,0,0.71,0,72.8,43.7
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1993-10,0,13,0,1.59,0,64,33
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1993-11,2,30,5,1.32,3.9,46.8,18.5
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1993-12,7,31,7,0.22,3.3,43.3,17.5
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1994-01,16,31,14,0.53,10.6,35.7,12.3
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1994-02,7,27,11,0.3,6.1,35.7,11.6
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1994-03,0,28,0,0.05,0.4,58.9,24.1
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1994-04,4,16,0,1.47,11.5,62.5,33.1
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1994-05,0,1,0,1.16,0,77.1,48.1
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1994-06,0,0,0,4.92,0,85.3,58.1
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1994-07,0,0,0,4.52,0,84,57
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1994-08,0,0,0,1.24,0,86.8,58.4
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1994-09,0,0,0,0.6,0,82.3,48.5
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1994-10,0,8,0,2.63,0,65.9,38
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1994-11,1,21,1,0.78,4.6,49.8,25
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1994-12,13,31,8,0.66,9,42.9,15.2
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1995-01,11,31,6,0.12,0.1,41,12.5
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1995-02,2,27,6,0.09,2.7,49.6,18.3
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1995-03,8,22,7,1.21,7.4,51.3,24.2
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1995-04,4,20,2,3.09,9.6,56.5,31
