STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DSND,DT32,DX32,PRCP,SNOW,TMAX,TMIN
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2009-01,26,31,26,1.3,19.1,24.8,9.7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2009-02,10,23,11,3.51,4.1,37.9,21.7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2009-03,3,13,4,6.76,5,49.2,32.6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2009-04,1,4,0,5.8,1.9,57.6,39.5
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2009-05,0,0,0,4.48,0,70.8,51.7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2009-06,0,0,0,5.48,0,77.4,60.5
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2009-07,0,0,0,2.07,0,78.8,63.1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2009-08,0,0,0,4.3,0,79.3,63.6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2009-09,0,0,0,0.54,0,73.8,58.4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2009-10,0,1,0,7.69,0,55.7,43.4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2009-11,0,3,0,1.27,0,53.5,39.4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2009-12,16,27,15,2.9,15.9,33.1,22.1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2010-01,25,29,21,1.07,7.4,28.2,17.1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2010-02,23,27,13,1.56,18.5,33,22.3
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2010-03,5,13,0,1.75,2.2,50.8,34.8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2010-04,0,1,0,3.85,0,65.8,45.8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2010-05,0,0,0,6.8,0,71.2,54.1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2010-06,0,0,0,7.89,0,80.2,63.4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2010-07,0,0,0,9.2,0,87.2,70.1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2010-08,0,0,0,3.46,0,85.3,69.1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2010-09,0,0,0,1.67,0,74.6,57.5
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2010-10,0,0,0,2.22,0,66.8,46.6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2010-11,0,11,0,2.5,0,51.5,34.7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2010-12,26,29,23,2.81,15.1,29.8,18.3
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2011-01,22,31,26,0.71,9.3,28.4,16.1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2011-02,17,23,12,3.46,28.8,34.2,21.9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2011-03,1,21,0,2.32,1.3,45,30.8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2011-04,0,1,0,5.73,0,57.3,41.2
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2011-05,0,0,0,5.32,0,68.9,50.4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2011-06,0,0,0,7.41,0,79.8,61.8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2011-07,0,0,0,5.44,0,89,71.7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2011-08,0,0,0,3.94,0,82.8,66.3
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2011-09,0,0,0,3.9,0,70.5,56.5
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2011-10,0,0,0,2.24,0,64.8,46.2
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2011-11,0,7,0,3.65,0,52.8,38.4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2011-12,0,21,3,2.52,1.2,42.3,29.4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2012-01,9,28,10,2.17,15.5,38.7,23.1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2012-02,2,23,3,1.39,4.2,40.1,26.4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2012-03,0,6,0,2.17,0.2,63.2,44.5
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2012-04,0,1,0,2.63,0,59.4,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2012-05,0,0,0,4.33,0,75.6,55.9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2012-06,,0,0,1.07,,84.7,64.2
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2012-07,,0,0,3.79,,92.1,73
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2012-08,,0,0,6.06,,84.6,65.7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2012-09,,0,0,1.61,,75.4,56
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2012-10,0,0,0,3.2,0,61.4,44.1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2012-11,0,13,0,1.04,0,50.1,33.6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2012-12,1,17,1,2.1,1,43.6,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2013-01,2,28,15,3.18,2.1,35.7,18.7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2013-02,16,25,12,2.57,14.1,34.3,20.4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2013-03,9,29,2,2.23,10.9,40.7,26.3
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2013-04,0,6,0,7.96,0.2,57.1,38.3
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2013-05,0,0,0,6.46,0,72.5,52
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2013-06,0,0,0,3.12,0,78.7,60.1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2013-07,0,0,0,2.2,0,82.8,66.1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2013-08,0,0,0,2.52,0,83.4,65.3
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2013-09,0,0,0,1.93,0,77.5,59.3
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2013-10,0,4,0,5.69,0,63.2,46.2
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2013-11,0,18,4,2.94,0.5,45.9,30.2
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2013-12,16,25,16,1.54,13.3,32.1,17.1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2014-01,31,31,20,3.24,37,25.7,8.4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2014-02,28,27,22,2.39,21.9,26.3,11.2
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2014-03,12,23,8,2.25,14.2,41.3,23.9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2014-04,1,3,0,3.51,1.4,59.7,40.4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2014-05,0,0,0,6.07,0,72.6,53.4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2014-06,0,0,0,10.6,0,82.3,63.8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2014-07,0,0,0,5.49,0,80.9,63.8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2014-08,0,0,0,9,0,83,68.1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2014-09,0,0,0,3.06,0,75.2,57
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2014-10,0,0,0,4.04,0.1,62.5,46.9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2014-11,0,17,8,1.44,0.6,43.7,29.1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2014-12,0,18,5,0.93,0.1,39.2,30.1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2015-01,16,30,12,1.56,11.4,31.5,18.9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2015-02,28,28,22,1.87,28.3,26,10.2
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2015-03,10,17,4,0.81,6.5,46.4,29.8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2015-04,0,1,0,3.41,0,62.3,42.5
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2015-05,0,0,0,4.64,0,72.6,54.4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2015-06,0,0,0,8.36,0,79.2,61.1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2015-07,0,0,0,2.49,0,83.6,66.9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2015-08,0,0,0,3.75,0,82.5,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2015-09,0,0,0,6.15,0,79.9,63.4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2015-10,0,0,0,1.78,0,64.7,48.7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2015-11,5,6,1,4.88,5.8,55.5,39.3
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2015-12,5,11,3,6.31,5.5,46.4,35.9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2016-01,15,27,14,1,6.4,33.9,20.4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2016-02,6,23,8,1.32,6.6,39.1,25.9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2016-03,1,8,0,3.33,2.4,52.8,37.7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2016-04,1,6,0,3.27,1.2,58.7,41.3
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2016-05,0,0,0,5.94,0,71.5,52.4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2016-06,0,0,0,2.49,0,83.2,64.9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2016-07,0,0,0,8.24,0,85.2,69.3
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2016-08,0,0,0,5.78,0,85,70.8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2016-09,0,0,0,2.37,0,79.4,64.6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2016-10,0,0,0,4.55,0,66.9,51.1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2016-11,0,4,0,2.15,0,56.3,41.1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2016-12,19,26,13,1.55,15.2,32.8,21.5
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2017-01,0,22,10,3.32,0.6,36,24.9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2017-02,0,16,3,2.71,0.1,48.5,30.9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2017-03,3,14,3,5.14,9.5,47,32.6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2017-04,0,0,0,7.49,0,63.9,45.2
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2017-05,0,0,0,4.44,0,67.7,50.1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2017-06,0,0,0,2.17,0,83.5,63.8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2017-07,0,0,0,4.48,0,84.2,67.5
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2017-08,0,0,0,1.7,0,80.8,63.8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2017-09,0,0,0,0.59,0,79.9,61.7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2017-10,0,0,0,10.69,0,66.1,51
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2017-11,0,12,1,2.48,0,47.8,33.7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2017-12,10,24,12,0.44,5.9,35.1,21.7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2018-01,14,26,15,1.13,5,32.6,18.3
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2018-02,16,20,9,5.47,21.8,39,21.8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2018-03,1,20,0,1.95,2.7,44.7,30.6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2018-04,1,13,0,1.92,3.7,50.8,33.9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2018-05,0,0,0,5.25,0,77.3,57.7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2018-06,0,0,0,7.57,0,81.3,63.7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2018-07,0,0,0,2.6,0,85,68.6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2018-08,0,0,0,3.96,0,86.1,68.6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2018-09,0,0,0,2.29,0,78.4,61.5
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2018-10,0,2,0,5.85,0,61.4,45.3
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2018-11,6,18,3,3.11,9.3,40.4,30.1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2018-12,0,24,4,3,0.8,40.6,27.9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2019-01,20,29,18,1.93,21.7,28.8,16.2
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2019-02,9,25,13,2.18,7.2,34.3,19.9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2019-03,0,24,5,2.89,0.2,43.6,27.6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2019-04,2,3,0,6.77,6.1,60.3,41.7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2019-05,0,0,0,8.95,0,68.9,50.1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2019-06,0,0,0,4.37,0,78.6,60
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2019-07,0,0,0,5.36,0,86.8,69.7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2019-08,0,0,0,3.43,0,82,66.4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2019-09,0,0,0,8.09,0,78.3,63.6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2019-10,2,1,0,6.98,3.3,60.9,44.8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2019-11,5,17,2,1.7,2.9,43.4,29.4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2019-12,1,24,7,1.29,1.8,42.7,27.8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2020-01,10,26,6,3.14,6.8,37,25.8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2020-02,16,25,9,1.12,11.8,36.8,22.9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2020-03,1,10,0,2.92,3.6,50.2,34.9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2020-04,0,4,0,5.89,4.5,57.8,39.1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2020-05,0,1,0,8.87,0,68.7,51.2
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2020-06,0,0,0,4.09,0,83.8,64.8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2020-07,0,0,0,4.11,0,87.2,70.6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2020-08,0,0,0,1.22,0,85,67.2
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2020-09,0,0,0,3.43,0,74.6,58
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2020-10,0,3,0,4.38,0,61,42.5
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2020-11,0,8,0,2.25,0.8,55.9,38.9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2020-12,3,25,3,2.52,3.3,39.7,26.9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2021-01,15,29,9,2,19.9,34.8,25
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2021-02,28,25,16,1.63,31.5,28.1,13.6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2021-03,1,9,0,1.41,1.6,53.9,36.1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2021-04,0,3,0,1.72,0,61.6,43
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2021-05,0,0,0,3.59,0,69.4,51.3
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2021-06,0,0,0,6.99,0,84.1,66.2
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2021-07,0,0,0,1.93,0,83.2,67.9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2021-08,0,0,0,3.79,0,86.2,69.6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2021-09,0,0,0,0.98,0,80.9,62.1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2021-10,0,0,0,8.1,0,67.6,53.7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2021-11,0,14,1,0.9,0,48.7,32.6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2021-12,1,15,2,2.16,1.8,47.3,31.6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2022-01,24,31,16,1.12,18.1,30.6,14.8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2022-02,21,24,12,4.02,18.1,37.2,21.1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2022-03,1,13,1,4.01,3,51,34.2
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2022-04,0,0,0,3.89,0.5,57.3,41.6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2022-05,0,0,0,3.61,0,74.4,57.5
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2022-06,0,0,0,2.11,0,85,65
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2022-07,0,0,0,7.44,0,85.5,69.9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2022-08,0,0,0,2.3,0,84.9,68.7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2022-09,0,0,0,1.83,0,78.3,61.8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2022-10,0,0,0,2.3,0,65.8,46.8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2022-11,0,12,2,1.2,1.2,52.2,36
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,2022-12,8,20,10,2.26,4.2,35.7,23.2
